Ambient Temperature(C): 26.1
Ambient Pressure(in Hg): 30.06
30.06
Time(s)	T1(Deg C)	T2(Deg C)	P1(PSI)	P2(PSI)	Mass Flowrate(g/min)
466.60	26.60	28.90	23.60	24.10	0.00
466.70	26.60	28.90	23.60	24.10	0.00
466.80	26.80	28.80	23.40	23.90	0.00
466.90	26.30	28.80	23.40	23.80	0.00
467.00	26.40	28.80	23.60	23.90	0.00
467.10	26.40	28.80	23.80	23.30	0.00
467.20	26.80	28.80	23.30	23.80	0.00
467.30	26.20	28.80	23.30	23.60	0.00
467.40	26.20	28.80	23.60	23.50	0.00
467.50	26.30	28.80	23.90	23.60	0.00
467.60	26.30	28.80	23.90	23.80	0.00
467.70	26.60	28.70	23.40	23.50	0.00
467.80	26.30	28.70	23.40	23.80	0.00
467.90	26.30	28.70	23.40	23.90	0.00
468.00	26.70	28.80	23.80	23.60	0.00
468.10	26.70	28.90	22.50	23.80	0.00
468.20	26.70	28.90	23.80	23.80	0.00
468.30	26.70	28.70	23.60	23.50	0.00
468.40	26.60	28.80	23.60	23.50	0.00
468.50	26.60	28.80	23.80	23.50	0.00
468.60	26.50	28.80	23.30	23.80	0.00
468.70	26.50	28.80	23.90	23.60	0.00
468.80	26.30	28.80	23.60	23.80	0.00
468.90	26.40	28.70	23.40	23.80	0.00
469.00	26.40	28.70	23.60	23.50	0.00
469.10	26.60	28.80	22.80	24.10	0.00
469.20	26.30	28.60	23.00	23.60	0.00
469.30	26.30	28.60	23.00	23.60	0.00
469.40	26.60	28.60	23.80	23.30	0.00
469.50	26.60	28.80	23.80	23.60	0.00
469.60	26.60	28.80	23.30	23.90	0.00
469.70	26.60	28.80	23.60	23.90	0.00
469.80	26.50	28.80	23.60	23.90	0.00
469.90	26.50	28.80	23.90	23.60	0.00
470.00	26.30	28.70	23.80	23.80	0.00
470.10	26.40	28.80	22.80	23.80	0.00
470.20	26.40	28.80	22.80	23.80	0.00
470.30	26.70	28.80	23.30	23.90	0.00
470.40	26.40	28.80	23.60	23.60	0.00
470.50	26.40	28.80	23.60	23.30	0.00
470.60	26.70	28.80	23.40	23.60	0.00
470.70	26.70	28.80	23.60	23.50	0.00
470.80	26.30	28.60	23.60	23.60	0.00
470.90	26.40	28.70	23.40	23.60	0.00
471.00	26.40	28.70	23.80	23.80	0.00
471.10	26.80	28.70	23.80	23.80	0.00
471.20	26.50	28.70	23.10	23.50	0.00
471.30	26.30	28.60	23.60	23.90	0.00
471.40	26.30	28.60	23.80	23.50	0.00
471.50	26.20	28.60	23.30	23.60	0.00
471.60	26.70	28.70	23.40	23.30	0.00
471.70	26.70	28.70	23.40	23.10	0.00
471.80	26.80	28.80	23.30	23.90	0.00
471.90	26.50	28.70	23.30	23.90	0.00
472.00	26.50	28.70	23.30	23.60	0.00
472.10	26.30	28.60	23.40	23.80	0.00
472.20	26.30	28.60	23.80	24.40	0.00
472.30	26.70	28.80	23.60	23.50	0.00
472.40	26.50	28.60	23.60	23.90	0.00
472.50	26.50	28.60	23.40	21.80	0.00
472.60	26.30	28.60	23.60	23.50	0.00
472.70	26.30	28.60	22.80	23.80	0.00
472.80	26.40	28.60	23.80	23.50	0.00
472.90	26.30	28.80	23.40	23.90	0.00
473.00	26.30	28.80	23.80	23.60	0.00
473.10	26.80	28.70	23.60	23.60	0.00
473.20	26.40	28.80	23.60	23.60	0.00
473.30	26.40	28.80	23.60	23.30	0.00
473.40	26.40	28.70	24.20	23.60	0.00
473.50	26.40	28.60	23.30	23.30	0.00
473.60	26.40	28.60	23.60	23.50	0.00
473.70	26.50	28.80	23.60	23.50	0.00
473.80	26.40	28.60	23.30	23.60	0.00
473.90	26.40	28.60	24.10	23.50	0.00
474.00	26.70	28.70	23.40	23.50	0.00
474.10	26.80	28.70	23.40	23.30	0.00
474.20	26.80	28.70	23.90	23.50	0.00
474.30	26.80	28.70	23.30	23.30	0.00
474.40	26.80	28.70	23.30	23.90	0.00
474.50	26.60	28.90	23.40	23.10	0.00
474.60	26.30	28.70	23.40	23.10	0.00
474.70	26.20	28.70	23.60	23.60	0.00
474.80	26.20	28.70	23.60	23.50	0.00
474.90	26.40	28.80	23.90	23.30	0.00
475.00	26.50	28.60	23.80	23.50	0.00
475.10	26.50	28.60	23.80	23.60	0.00
475.20	26.60	28.70	23.60	23.50	0.00
475.30	26.60	28.70	23.30	23.60	0.00
475.40	26.60	28.70	23.80	23.00	0.00
475.50	26.60	28.80	23.80	23.00	0.00
475.60	26.20	28.60	24.20	23.60	0.00
475.70	26.20	28.60	23.60	23.60	0.00
475.80	26.60	28.60	23.40	23.60	0.00
475.90	26.50	28.70	23.60	23.60	0.00
476.00	26.50	28.70	23.40	23.90	0.00
476.10	26.60	28.50	24.10	23.30	0.00
476.20	26.60	28.50	23.60	23.50	0.00
476.30	26.80	28.60	23.60	23.60	0.00
476.40	26.30	28.60	22.80	23.60	0.00
476.50	26.60	28.70	23.80	23.80	0.00
476.60	26.60	28.70	23.30	23.60	0.00
476.70	26.60	28.70	23.80	23.30	0.00
476.80	26.60	28.70	23.40	23.80	0.00
476.90	26.70	28.70	23.40	23.60	0.00
477.00	26.50	28.60	23.30	23.50	0.00
477.10	26.50	28.60	23.80	23.80	0.00
477.20	26.70	28.60	23.80	23.80	0.00
477.30	26.50	28.60	23.30	23.90	0.00
477.40	26.30	28.60	23.40	23.10	0.00
477.50	26.30	28.60	23.60	22.70	0.00
477.60	26.20	28.60	23.40	23.90	0.00
477.70	26.60	28.60	23.80	23.50	0.00
477.80	26.60	28.60	23.30	23.60	0.00
477.90	26.30	28.70	23.30	23.90	0.00
478.00	26.60	28.60	23.90	24.10	0.00
478.10	26.60	28.60	23.90	24.10	0.00
478.20	26.50	28.70	23.60	23.50	0.00
478.30	26.50	28.60	23.60	23.30	0.00
478.40	26.50	28.60	23.60	23.80	0.00
478.50	26.70	28.70	23.80	23.50	0.00
478.60	26.30	28.60	23.40	23.50	0.00
478.70	26.30	28.60	24.20	23.80	0.00
478.80	26.30	28.50	23.40	23.00	0.00
478.90	26.90	28.50	23.60	24.20	0.00
479.00	26.90	28.50	23.60	24.20	0.00
479.10	26.60	28.60	23.10	23.30	0.00
479.20	26.50	28.60	23.90	23.60	0.00
479.30	26.50	28.60	23.30	23.30	0.00
479.40	26.60	28.70	23.90	23.60	0.00
479.50	26.40	28.60	23.40	23.80	0.00
479.60	26.40	28.60	24.40	23.30	0.00
479.70	26.60	28.60	23.80	23.60	0.00
479.80	26.50	28.70	23.40	23.60	0.00
479.90	26.70	28.60	23.40	23.60	0.00
480.00	26.70	28.60	23.60	23.60	0.00
480.10	26.70	28.50	23.30	23.10	0.00
480.20	26.90	28.80	23.80	24.20	0.00
480.30	26.90	28.80	23.90	23.80	0.00
480.40	26.40	28.50	23.30	23.60	0.00
480.50	26.30	28.60	23.30	23.60	0.00
480.60	26.30	28.60	23.60	23.80	0.00
480.70	26.70	28.70	23.40	23.60	0.00
480.80	26.30	28.60	23.40	23.60	0.00
480.90	26.30	28.60	23.10	23.50	0.00
481.00	26.50	28.60	23.40	21.50	0.00
481.10	26.50	28.60	23.30	23.60	0.00
481.20	26.50	28.60	23.30	23.50	0.00
481.30	26.70	28.60	23.60	23.80	0.00
481.40	26.30	28.40	23.60	23.90	0.00
481.50	26.30	28.40	23.40	23.10	0.00
481.60	26.50	28.60	23.40	23.90	0.00
481.70	26.60	28.60	23.40	23.90	0.00
481.80	26.60	28.60	23.80	23.30	0.00
481.90	26.70	28.50	21.90	23.60	0.00
482.00	26.60	28.60	23.60	23.10	0.00
482.10	26.60	28.60	23.60	23.80	0.00
482.20	26.90	28.60	23.60	23.50	0.00
482.30	26.40	28.50	23.40	23.10	0.00
482.40	26.40	28.50	23.60	23.50	0.00
482.50	26.50	28.50	23.80	23.30	0.00
482.60	26.50	28.50	23.80	23.30	0.00
482.70	26.50	28.50	23.10	23.60	0.00
482.80	26.60	28.60	23.30	23.50	0.00
482.90	26.50	28.70	23.60	23.60	0.00
483.00	26.10	28.40	23.80	23.50	0.00
483.10	26.10	28.40	23.60	23.90	0.00
483.20	26.40	28.40	23.60	23.90	0.00
483.30	26.40	28.40	23.40	23.10	0.00
483.40	26.20	28.40	23.40	23.10	0.00
483.50	26.30	28.50	23.40	23.10	0.00
483.60	26.30	28.50	23.10	23.60	0.00
483.70	26.30	28.70	23.80	24.10	0.00
483.80	26.60	28.50	23.40	23.50	0.00
483.90	26.60	28.50	23.60	23.60	0.00
484.00	26.70	28.60	23.60	23.10	0.00
484.10	26.70	28.70	23.60	23.50	0.00
484.20	26.70	28.70	23.90	24.10	0.00
484.30	26.50	28.60	23.10	23.80	0.00
484.40	26.40	28.40	23.10	23.80	0.00
484.50	26.40	28.40	23.40	23.80	0.00
484.60	26.50	28.60	23.40	23.50	0.00
484.70	26.90	28.50	23.30	23.90	0.00
484.80	26.30	28.50	23.10	23.80	0.00
484.90	26.30	28.50	23.40	23.50	0.00
485.00	26.30	28.40	23.30	23.80	0.00
485.10	26.30	28.40	23.80	23.60	0.00
485.20	26.60	28.70	23.80	23.30	0.00
485.30	26.60	28.40	23.80	23.30	0.00
485.40	26.60	28.40	23.80	23.10	0.00
485.50	26.70	28.60	23.60	23.80	0.00
485.60	26.40	28.60	22.80	23.80	0.00
485.70	26.80	28.60	23.30	23.60	0.00
485.80	26.80	28.60	23.80	23.90	0.00
485.90	26.70	28.60	23.40	23.30	0.00
486.00	26.70	28.60	23.90	23.80	0.00
486.10	26.60	28.40	23.40	23.50	0.00
486.20	26.30	28.40	23.40	23.50	0.00
486.30	26.30	28.40	23.40	24.10	0.00
486.40	26.40	28.50	23.30	24.10	0.00
486.50	26.70	28.50	23.40	23.90	0.00
486.60	26.50	28.50	23.40	23.50	0.00
486.70	26.50	28.50	23.60	23.50	0.00
486.80	26.80	28.60	23.60	23.80	0.00
486.90	26.60	28.50	23.90	23.80	0.00
487.00	26.60	28.50	23.80	23.90	0.00
487.10	26.30	28.60	23.80	23.90	0.00
487.20	26.70	28.50	23.40	23.60	0.00
487.30	26.70	28.50	23.30	23.80	0.00
487.40	26.70	28.50	23.60	23.60	0.00
487.50	26.30	28.50	23.60	23.80	0.00
487.60	26.30	28.50	22.80	23.60	0.00
487.70	26.50	28.60	23.40	24.10	0.00
487.80	26.60	28.40	23.80	24.50	0.00
487.90	26.60	28.40	23.80	23.80	0.00
488.00	26.40	28.40	23.80	23.80	0.00
488.10	26.70	28.60	23.60	23.50	0.00
488.20	26.30	28.50	23.60	24.10	0.00
488.30	26.30	28.50	22.80	23.60	0.00
488.40	26.80	28.60	23.10	23.80	0.00
488.50	26.60	28.40	23.10	23.10	0.00
488.60	26.60	28.40	23.40	23.80	0.00
488.70	26.30	28.50	23.60	23.50	0.00
488.80	26.50	28.40	23.40	23.60	0.00
488.90	26.50	28.40	23.40	23.60	0.00
489.00	26.60	28.50	23.30	23.30	0.00
489.10	26.30	28.50	23.40	23.80	0.00
489.20	26.30	28.50	23.60	23.60	0.00
489.30	26.50	28.50	23.80	23.60	0.00
489.40	26.50	28.50	23.80	23.80	0.00
489.50	26.50	28.50	23.40	23.30	0.00
489.60	26.60	28.50	23.60	23.50	0.00
489.70	26.30	28.40	23.30	23.50	0.00
489.80	26.30	28.40	23.30	23.50	0.00
489.90	26.80	28.50	23.40	23.60	0.00
490.00	26.50	28.50	23.60	23.60	0.00
490.10	26.40	28.40	23.00	23.60	0.00
490.20	26.40	28.40	23.60	22.50	0.00
490.30	26.50	28.30	23.40	23.60	0.00
490.40	26.50	28.50	23.30	23.50	0.00
490.50	26.50	28.50	23.30	23.30	0.00
490.60	26.40	28.60	23.30	23.80	0.00
490.70	26.40	28.60	23.30	23.50	0.00
490.80	26.30	28.40	23.80	23.60	0.00
490.90	26.30	28.50	23.60	23.90	0.00
491.00	26.30	28.40	23.40	23.80	0.00
491.10	26.30	28.40	23.40	23.50	0.00
491.20	26.30	28.40	23.40	23.90	0.00
491.30	26.40	28.40	23.60	23.30	0.00
491.40	26.40	28.40	23.60	23.50	0.00
491.50	26.70	28.40	23.40	23.60	0.00
491.60	26.70	28.40	23.60	24.20	0.00
491.70	26.30	28.40	23.90	23.30	0.00
491.80	26.40	28.50	23.40	23.80	0.00
491.90	26.30	28.40	23.80	21.60	0.00
492.00	26.30	28.40	23.10	23.60	0.00
492.10	26.70	28.40	23.40	23.60	0.00
492.20	26.70	28.60	23.80	23.80	0.00
492.30	26.70	28.60	23.80	23.50	0.00
492.40	26.20	28.50	23.90	23.50	0.00
492.50	26.20	28.50	23.30	23.30	0.00
492.60	26.70	28.40	23.00	23.60	0.00
492.70	26.50	28.50	23.40	23.80	0.00
492.80	26.50	28.50	23.30	23.60	0.00
492.90	26.30	28.40	23.30	23.80	0.00
493.00	26.80	28.60	23.90	23.50	0.00
493.10	26.80	28.60	23.90	23.60	0.00
493.20	26.60	28.50	23.60	23.50	0.00
493.30	26.30	28.30	23.60	23.50	0.00
493.40	26.30	28.30	23.80	23.50	0.00
493.50	26.70	28.40	23.10	23.80	0.00
493.60	26.70	28.40	23.60	23.10	0.00
493.70	26.70	28.50	23.40	24.10	0.00
493.80	26.50	28.50	23.60	23.60	0.00
493.90	26.50	28.50	23.40	23.30	0.00
494.00	26.60	28.40	23.90	24.10	0.00
494.10	26.40	28.40	23.10	23.60	0.00
494.20	26.40	28.40	23.10	23.60	0.00
494.30	26.30	28.30	23.90	23.60	0.00
494.40	26.70	28.50	21.90	23.80	0.00
494.50	26.70	28.50	23.60	23.80	0.00
494.60	26.70	28.50	23.60	23.60	0.00
494.70	26.40	28.30	23.40	23.80	0.00
494.80	26.40	28.30	23.90	23.80	0.00
494.90	26.50	28.40	23.10	23.50	0.00
495.00	26.80	28.50	23.60	23.90	0.00
495.10	26.80	28.50	23.60	23.90	0.00
495.20	26.40	28.30	23.40	23.50	0.00
495.30	26.70	28.50	23.40	23.30	0.00
495.40	26.70	28.40	23.60	23.60	0.00
495.50	26.70	28.40	23.30	23.50	0.00
495.60	26.50	28.40	23.30	23.60	0.00
495.70	26.50	28.40	23.40	23.80	0.00
495.80	26.30	28.40	23.60	24.50	0.00
495.90	26.50	28.40	23.60	23.50	0.00
496.00	26.50	28.40	23.60	23.50	0.00
496.10	26.20	28.40	24.40	23.80	0.00
496.20	26.20	28.40	23.60	23.60	0.00
496.30	26.70	28.40	23.30	23.50	0.00
496.40	26.80	28.50	23.60	23.50	0.00
496.50	26.80	28.50	22.80	23.50	0.00
496.60	26.80	28.40	23.80	23.30	0.00
496.70	26.80	28.50	23.30	23.60	0.00
496.80	26.80	28.50	23.40	23.60	0.00
496.90	26.40	28.30	23.80	23.60	0.00
497.00	26.90	28.50	23.60	23.30	0.00
497.10	26.90	28.50	23.60	23.60	0.00
497.20	26.70	28.50	23.10	23.60	0.00
497.30	26.30	28.20	23.40	23.10	0.00
497.40	26.30	28.20	23.40	23.50	0.00
497.50	26.80	28.40	23.60	23.90	0.00
497.60	26.80	28.40	23.80	23.90	0.00
497.70	26.60	28.50	23.80	23.90	0.00
497.80	26.40	28.30	23.60	23.30	0.00
497.90	26.50	28.30	23.10	23.60	0.00
498.00	26.50	28.30	23.40	23.50	0.00
498.10	26.70	28.40	23.40	23.60	0.00
498.20	26.70	28.50	24.20	23.10	0.00
498.30	26.70	28.50	23.60	23.90	0.00
498.40	26.80	28.50	23.40	23.50	0.00
498.50	26.60	28.30	23.80	23.30	0.00
498.60	26.60	28.30	23.80	23.30	0.00
498.70	26.60	28.40	23.30	23.00	0.00
498.80	26.70	28.30	23.90	23.50	0.00
498.90	26.70	28.30	23.10	23.60	0.00
499.00	26.50	28.40	23.60	23.90	0.00
499.10	26.40	28.30	23.80	23.50	0.00
499.20	26.40	28.30	23.80	23.80	0.00
499.30	26.40	28.40	23.30	23.90	0.00
499.40	26.60	28.30	23.30	23.60	0.00
499.50	26.60	28.30	23.30	23.60	0.00
499.60	26.30	28.40	23.60	23.60	0.00
499.70	26.80	28.30	23.80	23.50	0.00
499.80	26.80	28.30	23.10	23.90	0.00
499.90	26.60	28.50	23.80	24.50	0.00
500.00	26.40	28.50	23.60	23.60	0.00
500.10	26.40	28.50	23.60	23.80	0.00
500.20	26.80	28.40	23.90	23.60	0.00
500.30	26.80	28.40	23.00	23.30	0.00
500.40	26.80	28.40	23.00	23.30	0.00
500.50	26.30	28.20	23.60	23.10	0.00
500.60	26.70	28.30	23.40	23.60	0.00
500.70	26.50	28.30	23.40	23.60	0.00
500.80	26.50	28.30	23.60	23.90	0.00
500.90	26.50	28.40	23.30	23.60	0.00
501.00	26.40	28.40	23.60	23.30	0.00
501.10	26.40	28.40	24.10	23.50	0.00
501.20	26.50	28.40	23.40	23.90	0.00
501.30	26.20	28.10	23.60	23.80	0.00
501.40	26.20	28.10	23.80	23.30	0.00
501.50	26.60	28.40	23.40	23.50	0.00
501.60	26.10	28.20	23.60	23.80	0.00
501.70	26.10	28.20	23.30	24.10	0.00
501.80	26.60	28.30	23.40	23.60	0.00
501.90	26.60	28.30	23.90	23.50	0.00
502.00	26.60	28.30	23.40	23.50	0.00
502.10	26.50	28.50	23.60	23.10	0.00
502.20	26.70	28.30	23.60	23.10	0.00
502.30	26.70	28.30	23.10	23.60	0.00
502.40	26.40	28.40	23.60	23.90	0.00
502.50	26.50	28.30	23.40	23.60	0.00
502.60	26.50	28.30	23.40	23.60	0.00
502.70	26.50	28.40	23.30	23.90	0.00
502.80	26.30	28.20	23.80	23.80	0.00
502.90	26.30	28.20	23.30	23.50	0.00
503.00	26.80	28.20	23.30	23.50	0.00
503.10	26.60	28.30	23.60	23.80	0.00
503.20	26.50	28.30	23.40	23.90	0.00
503.30	26.50	28.30	23.40	23.60	0.00
503.40	26.60	28.40	23.80	23.50	0.00
503.50	26.70	28.40	23.40	23.10	0.00
503.60	26.70	28.40	23.80	23.60	0.00
503.70	26.40	28.20	23.60	23.80	0.00
503.80	26.40	28.20	23.80	23.60	0.00
503.90	26.70	28.30	23.80	23.60	0.00
504.00	26.50	28.40	23.80	23.60	0.00
504.10	26.50	28.40	23.10	23.60	0.00
504.20	26.40	28.40	23.40	23.80	0.00
504.30	26.60	28.40	23.60	23.50	0.00
504.40	26.60	28.40	23.40	23.60	0.00
504.50	26.30	28.20	23.60	23.50	0.00
504.60	26.30	28.20	24.40	23.50	0.00
504.70	26.80	28.40	23.30	23.60	0.00
504.80	26.80	28.30	23.30	23.60	0.00
504.90	26.80	28.30	24.10	24.40	0.00
505.00	26.70	28.30	23.60	23.90	0.00
505.10	26.50	28.20	23.30	23.30	0.00
505.20	26.60	28.30	23.40	23.30	0.00
505.30	26.60	28.30	23.60	23.50	0.00
505.40	26.50	28.20	24.10	23.60	0.00
505.50	26.50	28.20	23.60	23.50	0.00
505.60	26.40	28.30	23.40	23.50	0.00
505.70	26.40	28.40	23.40	23.50	0.00
505.80	26.40	28.40	22.80	23.50	0.00
505.90	26.40	28.30	23.60	23.30	0.00
506.00	26.30	28.20	23.60	23.80	0.00
506.10	26.30	28.20	23.30	23.60	0.00
506.20	26.70	28.30	23.60	23.60	0.00
506.30	26.60	28.30	23.90	23.60	0.00
506.40	26.40	28.30	23.80	23.60	0.00
506.50	26.40	28.30	22.20	24.10	0.00
506.60	26.70	28.30	22.20	24.10	0.00
506.70	26.70	28.30	23.60	23.80	0.00
506.80	26.70	28.20	23.60	23.60	0.00
506.90	26.50	28.40	23.80	23.60	0.00
507.00	26.70	28.30	23.40	24.10	0.00
507.10	26.70	28.30	23.60	23.50	0.00
507.20	26.30	28.30	23.40	23.60	0.00
507.30	26.60	28.30	23.90	23.30	0.00
507.40	26.60	28.30	23.30	23.60	0.00
507.50	26.70	28.30	23.30	23.60	0.00
507.60	26.40	28.20	23.40	23.30	0.00
507.70	26.40	28.20	23.40	23.10	0.00
507.80	26.70	28.30	23.30	23.80	0.00
507.90	26.60	28.30	23.80	23.50	0.00
508.00	26.60	28.30	24.70	23.50	0.00
508.10	26.60	28.30	23.80	23.60	0.00
508.20	26.60	28.40	23.40	23.80	0.00
508.30	26.60	28.40	23.60	23.80	0.00
508.40	26.40	28.20	23.60	23.80	0.00
508.50	26.50	28.40	23.60	23.50	0.00
508.60	26.90	28.30	23.30	23.50	0.00
508.70	26.90	28.30	23.60	23.50	0.00
508.80	26.60	28.30	23.40	23.60	0.00
508.90	26.60	28.30	23.60	23.60	0.00
509.00	26.60	28.20	23.30	23.50	0.00
509.10	26.30	28.30	23.90	23.00	0.00
509.20	26.30	28.30	23.60	23.80	0.00
509.30	26.30	28.20	23.60	23.80	0.00
509.40	26.80	28.20	23.80	23.60	0.00
509.50	26.80	28.20	23.40	23.80	0.00
509.60	26.80	28.30	23.60	23.90	0.00
509.70	26.40	28.20	23.40	23.60	0.00
509.80	26.40	28.20	23.60	23.80	0.00
509.90	26.80	28.30	23.60	23.60	0.00
510.00	26.40	28.20	23.80	23.50	0.00
510.10	26.40	28.20	23.60	23.10	0.00
510.20	26.60	28.30	23.60	23.10	0.00
510.30	26.40	28.30	23.60	23.30	0.00
510.40	26.70	28.20	23.10	23.80	0.00
510.50	26.70	28.20	23.90	23.30	0.00
510.60	26.50	28.20	23.40	23.60	0.00
510.70	26.50	28.20	23.80	23.60	0.00
510.80	26.60	28.10	23.80	24.10	0.00
510.90	26.30	28.10	23.80	23.60	0.00
511.00	26.30	28.10	23.40	23.10	0.00
511.10	26.50	28.10	23.60	23.50	0.00
511.20	26.70	28.30	23.60	23.80	0.00
511.30	26.70	28.30	23.40	23.60	0.00
511.40	26.50	28.40	23.40	23.60	0.00
511.50	26.50	28.40	23.40	23.80	0.00
511.60	26.80	28.40	23.40	23.80	0.00
511.70	26.70	28.20	23.60	23.80	0.00
511.80	26.70	28.20	23.40	23.30	0.00
511.90	26.60	28.10	23.40	23.30	0.00
512.00	26.30	28.10	23.90	23.90	0.00
512.10	26.80	28.30	23.30	23.30	0.00
512.20	26.80	28.30	23.60	23.60	0.00
512.30	26.50	28.20	23.10	23.80	0.00
512.40	26.30	28.20	23.30	23.50	0.00
512.50	26.30	28.20	23.80	23.30	0.00
512.60	26.40	28.10	23.40	23.30	0.00
512.70	26.40	28.10	23.30	23.60	0.00
512.80	26.40	28.10	23.30	23.60	0.00
512.90	26.30	28.20	23.40	23.60	0.00
513.00	26.20	28.20	23.60	23.30	0.00
513.10	26.20	28.20	23.40	23.90	0.00
513.20	26.60	28.30	23.60	23.50	0.00
513.30	26.60	28.20	23.10	23.10	0.00
513.40	26.60	28.20	23.80	23.50	0.00
513.50	26.50	28.20	23.80	23.30	0.00
513.60	26.60	28.20	23.30	23.30	0.00
513.70	26.60	28.20	23.30	23.30	0.00
513.80	26.30	28.20	23.40	23.90	0.00
513.90	26.40	28.30	24.10	23.60	0.00
514.00	26.30	28.10	23.30	23.10	0.00
514.10	26.30	28.10	23.80	23.50	0.00
514.20	26.40	28.20	23.40	23.50	0.00
514.30	26.70	28.20	23.90	23.50	0.00
514.40	26.70	28.20	23.00	23.80	0.00
514.50	26.80	28.30	23.30	23.60	0.00
514.60	26.40	28.20	23.30	23.60	0.00
514.70	26.40	28.20	23.90	23.80	0.00
514.80	26.70	28.10	23.80	23.60	0.00
514.90	26.70	28.10	23.90	23.50	0.00
515.00	26.40	28.00	23.40	23.50	0.00
515.10	26.40	28.20	23.80	23.90	0.00
515.20	26.40	28.20	23.60	23.10	0.00
515.30	26.70	28.20	23.40	23.80	0.00
515.40	26.50	28.30	23.40	23.50	0.00
515.50	26.50	28.30	23.40	23.50	0.00
515.60	26.60	28.20	23.60	23.50	0.00
515.70	26.30	28.30	23.30	23.80	0.00
515.80	26.30	28.30	23.60	23.50	0.00
515.90	26.50	28.20	23.40	23.80	0.00
516.00	26.40	28.10	23.30	23.30	0.00
516.10	26.40	28.10	23.80	24.10	0.00
516.20	26.70	28.20	23.40	23.80	0.00
516.30	26.50	28.30	23.30	23.50	0.00
516.40	26.50	28.30	23.30	23.50	0.00
516.50	26.40	28.20	24.10	23.60	0.00
516.60	26.80	28.20	23.30	23.50	0.00
516.70	26.80	28.40	23.60	23.50	0.00
516.80	26.80	28.40	22.80	23.50	0.00
516.90	26.70	28.20	23.40	23.60	0.00
517.00	26.60	28.20	23.30	23.50	0.00
517.10	26.60	28.20	23.90	22.80	0.00
517.20	26.70	28.10	23.90	22.80	0.00
517.30	26.70	28.10	23.80	23.60	0.00
517.40	26.40	28.20	22.80	23.60	0.00
517.50	26.40	28.10	23.40	23.80	0.00
517.60	26.40	28.10	23.80	23.50	0.00
517.70	26.40	28.20	23.40	23.50	0.00
517.80	26.30	28.30	22.80	23.50	0.00
517.90	26.30	28.30	23.60	23.50	0.00
518.00	26.40	28.20	23.10	23.60	0.00
518.10	26.50	28.20	23.10	23.60	0.00
518.20	26.50	28.20	23.30	23.60	0.00
518.30	26.50	28.10	23.80	23.60	0.00
518.40	26.20	28.10	24.20	23.50	0.00
518.50	26.20	28.10	23.40	23.60	0.00
518.60	26.50	28.20	23.30	23.50	0.00
518.70	26.50	28.10	23.80	23.60	0.00
518.80	26.50	28.10	23.60	23.50	0.00
518.90	26.70	28.10	23.40	23.60	0.00
519.00	26.50	28.20	23.40	23.60	0.00
519.10	26.50	28.20	23.40	23.50	0.00
519.20	26.70	28.10	23.90	24.10	0.00
519.30	26.70	28.20	23.60	23.90	0.00
519.40	26.70	28.20	23.10	23.60	0.00
519.50	26.80	28.20	23.40	23.90	0.00
519.60	26.60	28.20	23.30	23.80	0.00
519.70	26.60	28.20	23.40	23.50	0.00
519.80	26.70	28.10	23.40	23.60	0.00
519.90	26.40	28.20	23.40	23.60	0.00
520.00	26.40	28.20	23.90	23.50	0.00
520.10	26.60	28.30	23.60	23.60	0.00
520.20	26.20	28.00	23.60	23.50	0.00
520.30	26.80	28.20	23.30	23.80	0.00
520.40	26.80	28.20	23.60	23.80	0.00
520.50	26.50	28.00	23.80	23.30	0.00
520.60	26.50	28.20	23.60	23.50	0.00
520.70	26.50	28.20	24.10	23.60	0.00
520.80	26.50	28.20	24.10	23.60	0.00
520.90	26.30	28.10	23.90	23.30	0.00
521.00	26.30	28.10	23.60	23.50	0.00
521.10	26.70	28.10	23.30	23.50	0.00
521.20	26.40	28.10	23.40	23.50	0.00
521.30	26.40	28.10	23.40	23.60	0.00
521.40	26.70	28.20	23.80	23.60	0.00
521.50	26.40	28.10	23.80	23.50	0.00
521.60	26.40	28.10	23.00	24.10	0.00
521.70	26.20	28.20	23.00	24.10	0.00
521.80	26.80	28.20	23.80	23.60	0.00
521.90	26.40	28.10	23.10	23.80	0.00
522.00	26.40	28.10	23.60	23.50	0.00
522.10	26.60	28.10	23.40	23.50	0.00
522.20	26.70	28.20	23.90	23.80	0.00
522.30	26.70	28.20	23.30	23.50	0.00
522.40	26.70	28.20	23.60	23.10	0.00
522.50	26.70	28.20	23.40	23.60	0.00
522.60	26.40	28.10	23.90	23.50	0.00
522.70	26.40	28.10	23.30	23.60	0.00
522.80	26.40	28.10	23.60	23.10	0.00
522.90	26.50	28.10	23.30	23.90	0.00
523.00	26.50	28.10	23.10	23.50	0.00
523.10	26.40	28.10	22.10	23.90	0.00
523.20	26.30	28.20	23.80	23.50	0.00
523.30	26.30	28.20	23.30	21.80	0.00
523.40	26.60	28.30	23.30	21.80	0.00
523.50	26.70	28.10	23.90	23.60	0.00
523.60	26.80	28.20	23.80	23.60	0.00
523.70	26.80	28.20	23.90	23.60	0.00
523.80	26.70	28.10	23.60	23.60	0.00
523.90	26.80	28.10	23.60	23.90	0.00
524.00	26.80	28.10	23.40	23.30	0.00
524.10	26.80	28.20	23.40	23.60	0.00
524.20	26.50	28.00	23.60	24.40	0.00
524.30	26.50	28.00	23.60	24.40	0.00
524.40	26.90	28.20	23.90	23.30	0.00
